x,x,x,0.025821,0.118622,0.113876,0.093617,0.082616,0.077607,0.075427,0.074488,0.074083,0.073908
x,x,y,0.025821,0.04682,0.070931,0.076783,0.076322,0.07519
x,x,zp,0.025821,0.054636,0.078185,0.07949,0.077229,0.075498,0.074571,0.074131,0.073932
x,x,zm,0.025821,0.039004,0.063678,0.074076,0.075415,0.074881,0.074348
x,y,x,0.025821,-0.024982,0.027987,0.059949,0.070028,0.072772,0.073492,0.073688,0.073745
x,y,y,0.078927,-0.034607,0.028265,0.060363,0.070227,0.072851,0.073523,0.0737,0.07375
x,y,zp,0.025821,-0.017166,0.03524,0.062656,0.070936,0.07308,0.073604,0.073731,0.073763
x,y,zm,0.025821,-0.032798,0.020734,0.057242,0.069121,0.072464,0.07338,0.073644,0.073728
x,zp,x,-0.333815,-0.11801,0.037383,0.075977,0.079739,0.077581,0.075702,0.074671,0.074176,0.073952
x,zp,y,-0.333815,-0.11801,0.023069,0.062502,0.071757,0.073587,0.073849,0.073842
x,zp,zp,-0.333815,-0.110194,0.030322,0.06521,0.072665,0.073895,0.073961,0.073885
x,zp,zm,-0.333815,-0.125826,0.015816,0.059795,0.07085,0.073278,0.073738,0.073799,0.073794
x,zm,x,0.385457,0.068046,0.018592,0.043921,0.060318,0.067963,0.071282,0.072704,0.073315,0.073577,0.07369
x,zm,y,0.385457,0.068046,0.032906,0.057396,0.068299,0.071958,0.073135,0.073533,0.073679
x,zm,zp,0.385457,0.075862,0.040159,0.060103,0.069207,0.072266,0.073246,0.073577,0.073696
x,zm,zm,0.385457,0.06023,0.025653,0.054688,0.067392,0.071649,0.073023,0.07349,0.073661
y,x,x,0.025821,0.04682,0.070931,0.076783,0.076322,0.07519
y,x,y,0.025821,-0.024982,0.027987,0.059949,0.070028,0.072772,0.073492,0.073688,0.073745
y,x,zp,0.025821,-0.017166,0.03524,0.062656,0.070936,0.07308,0.073604,0.073731,0.073763
y,x,zm,0.025821,-0.032798,0.020734,0.057242,0.069121,0.072464,0.07338,0.073644,0.073728
