x,x,x,0.016182,0.063544,0.06505,0.054116,0.04802,0.045225,0.044007,0.043481,0.043254,0.043157
x,x,y,0.016787,0.031068,0.041774,0.044795,0.044509,0.043874
x,x,zp,0.021847,0.035294,0.045905,0.046313,0.045018,0.044046,0.043528,0.043281,0.04317
x,x,zm,0.011727,0.026841,0.037644,0.043277,0.044001,0.043701,0.043403
x,y,x,-0.036901,-0.018912,0.017647,0.035396,0.040987,0.042519,0.042923,0.043033,0.043065
x,y,y,-0.006258,-0.016361,0.018265,0.03565,0.041098,0.042563,0.04294,0.04304,0.043068
x,y,zp,0.01366,-0.00344,0.022304,0.036951,0.041497,0.042692,0.042986,0.043057,0.043075
x,y,zm,-0.008775,-0.014769,0.013993,0.033909,0.04048,0.042347,0.042861,0.043009,0.043056
x,zp,x,-0.258391,-0.080981,0.022097,0.044234,0.046396,0.045205,0.044159,0.043583,0.043306,0.043181
x,zp,y,-0.221873,-0.074102,0.014185,0.036697,0.041937,0.042972,0.043123,0.043119
x,zp,zp,-0.282487,-0.068787,0.01834,0.03822,0.042445,0.043145,0.043185,0.043143
x,zp,zm,-0.161258,-0.079416,0.010029,0.035174,0.041428,0.0428,0.04306,0.043095,0.043093
x,zm,x,0.184589,0.043157,0.013197,0.026558,0.035577,0.039833,0.041687,0.042483,0.042825,0.042971,0.043035
x,zm,y,0.226757,0.055893,0.022113,0.034162,0.04004,0.042066,0.042724,0.042947,0.043028
x,zm,zp,0.309806,0.061907,0.026269,0.035681,0.040548,0.042239,0.042786,0.042971,0.043038
x,zm,zm,0.143708,0.049878,0.017956,0.032643,0.039532,0.041893,0.042661,0.042923,0.043019
y,x,x,0.041181,0.03318,0.041926,0.044785,0.044501,0.043871
y,x,y,0.001309,-0.009106,0.018148,0.03543,0.040988,0.042519,0.042923,0.043033,0.043065
y,x,zp,0.01366,-0.00344,0.022304,0.036951,0.041497,0.042692,0.042986,0.043057,0.043075
y,x,zm,-0.008775,-0.014769,0.013993,0.033909,0.04048,0.042347,0.042861,0.043009,0.043056
y,y,x,0.0502,-0.016338,0.018219,0.035643,0.041098,0.042563,0.04294,0.04304,0.043068
y,y,y,0.040367,-0.023596,0.018334,0.035863,0.041208,0.042607,0.042958,0.043047,0.043071
y,y,zp,0.049083,-0.010435,0.022371,0.037164,0.041606,0.042736,0.043003,0.043064
y,y,zm,0.051318,-0.022241,0.014068,0.034122,0.04059,0.04239,0.042878,0.043016,0.043059
y,zp,x,-0.221873,-0.074102,0.014185,0.036697,0.041937,0.042972,0.043123,0.043119
y,zp,y,-0.233013,-0.073132,0.014069,0.036701,0.041939,0.042974,0.043123,0.043119
y,zp,zp,-0.282487,-0.068787,0.01834,0.03822,0.042445,0.043145,0.043185,0.043143
y,zp,zm,-0.161258,-0.079416,0.010029,0.035174,0.041428,0.0428,0.04306,0.043095,0.043093
y,zm,x,0.226757,0.055893,0.022113,0.034162,0.04004,0.042066,0.042724,0.042947,0.043028
y,zm,y,0.235631,0.054921,0.022226,0.034158,0.040037,0.042065,0.042723,0.042947,0.043028
y,zm,zp,0.309806,0.061907,0.026269,0.035681,0.040548,0.042239,0.042786,0.042971,0.043038
y,zm,zm,0.143708,0.049878,0.017956,0.032643,0.039532,0.041893,0.042661,0.042923,0.043019
zp,x,x,0.053804,0.035906,0.045881,0.046288,0.04501,0.044044,0.043527,0.043281,0.04317
zp,x,y,-0.003408,-0.004953,0.022125,0.036936,0.041497,0.042692,0.042986,0.043057,0.043075
zp,x,zp,0.010735,0.000469,0.026292,0.038457,0.042005,0.042865,0.043048,0.043081
zp,x,zm,-0.01755,-0.010375,0.017957,0.035415,0.040988,0.04252,0.042923,0.043033,0.043065
zp,y,x,-0.003408,-0.004953,0.022125,0.036936,0.041497,0.042692,0.042986,0.043057,0.043075
zp,y,y,-0.013404,-0.012136,0.022238,0.037156,0.041607,0.042736,0.043003,0.043064
zp,y,zp,0.010735,0.000469,0.026292,0.038457,0.042005,0.042865,0.043048,0.043081
zp,y,zm,-0.01755,-0.010375,0.017957,0.035415,0.040988,0.04252,0.042923,0.043033,0.043065
zp,zp,x,-0.236498,-0.069666,0.018188,0.038206,0.042445,0.043146,0.043185,0.043143
zp,zp,y,-0.236498,-0.069666,0.018188,0.038206,0.042445,0.043146,0.043185,0.043143
zp,zp,zp,-0.294187,-0.064594,0.022355,0.039729,0.042954,0.043318,0.043248,0.043167
zp,zp,zm,-0.178809,-0.074738,0.014021,0.036683,0.041937,0.042973,0.043123,0.043119
zp,zm,x,0.229682,0.05976,0.026062,0.035666,0.040548
zp,zm,y,0.229682,0.05976,0.026062,0.035666,0.040548
zp,zm,zp,0.315656,0.065532,0.030229,0.037184,0.041057,0.042412,0.042849,0.042995,0.043048
zp,zm,zm,0.143708,0.053987,0.021894,0.034147,0.04004,0.042066,0.042724,0.042947,0.043028
zm,x,x,0.028558,0.030454,0.03797,0.043281,0.043993,0.043698,0.043402
zm,x,y,0.008292,-0.013256,0.014172,0.033923,0.04048,0.042346,0.04286,0.043009,0.043056
zm,x,zp,0.016585,-0.007349,0.018317,0.035444,0.040988,0.042519,0.042923,0.043033,0.043065
zm,x,zm,0.0,-0.019163,0.010028,0.032403,0.039971,0.042173,0.042798,0.042985,0.043046
zm,y,x,0.008292,-0.013256,0.014172,0.033923,0.04048,0.042346,0.04286,0.043009,0.043056
zm,y,y,0.000888,-0.020586,0.014292,0.034144,0.04059,0.04239,0.042878,0.043016,0.043059
