x,x,x,-0.228805,-0.220794,-0.166028,-0.134603,-0.120081,-0.113735,-0.110997,-0.109818,-0.109309,-0.10909
x,x,y,0.134041,-0.037158,-0.0995,-0.111781,-0.11197,-0.110672,-0.109777,-0.109314
x,x,zp,0.197799,-0.057026,-0.110118,-0.115431,-0.113141,-0.111063,-0.109918,-0.109368,-0.109119
x,x,zm,0.070283,-0.01729,-0.088881,-0.10813,-0.110798,-0.11028,-0.109636
x,y,x,-0.063799,0.01444,-0.066493,-0.097087,-0.105751,-0.108037,-0.108653,-0.108831
x,y,y,0.100537,0.023802,-0.067567,-0.097847,-0.106042,-0.108144,-0.108693,-0.108847
x,y,zp,0.150108,0.004409,-0.076479,-0.100702,-0.10692,-0.108429,-0.108794,-0.108886
x,y,zm,0.008775,0.043186,-0.055325,-0.093405,-0.104578,-0.107646,-0.108512,-0.108777,-0.108867
x,zp,x,0.063529,-0.011387,-0.110166,-0.124463,-0.119537,-0.114425,-0.111505,-0.110083,-0.109434,-0.109146
x,zp,y,0.223506,0.032291,-0.073539,-0.102086,-0.108122,-0.109078,-0.109102,-0.109025
x,zp,zp,0.285754,0.012998,-0.084086,-0.105732,-0.109294,-0.10947,-0.109243
x,zp,zm,0.161258,0.051584,-0.062992,-0.09844,-0.106951,-0.108687,-0.108961,-0.10897
x,zm,x,-0.191127,0.040267,-0.022819,-0.069712,-0.091965,-0.10165,-0.1058,-0.107579,-0.108344,-0.108673
x,zm,y,-0.064623,0.015304,-0.058265,-0.092021,-0.103376,-0.106996,-0.108203,-0.108638,-0.108806
x,zm,zp,0.014462,-0.00418,-0.068872,-0.095672,-0.104547,-0.107387,-0.108344,-0.108692,-0.108828
x,zm,zm,-0.143708,0.034788,-0.047658,-0.08837,-0.102204,-0.106604,-0.108063,-0.108584,-0.108784
y,x,x,-0.140164,-0.150481,-0.131839,-0.119843,-0.113858,-0.1111,-0.109873,-0.109335,-0.109101
y,x,y,0.07964,0.023789,-0.065902,-0.097054,-0.105749,-0.108037,-0.108653,-0.108831
y,x,zp,0.150108,0.004409,-0.076479,-0.100702,-0.10692,-0.108429,-0.108794,-0.108886
y,x,zm,0.008775,0.043186,-0.055325,-0.093405,-0.104578,-0.107646,-0.108512,-0.108777,-0.108867
y,y,x,0.099041,0.024004,-0.066469,-0.097422,-0.105923,-0.108114,-0.108686,-0.108846
y,y,y,0.120334,0.023999,-0.068134,-0.098215,-0.106215,-0.10822,-0.108726,-0.108862
y,y,zp,0.169275,0.004595,-0.077047,-0.10107,-0.107094,-0.108506,-0.108827,-0.1089
