zp,zp,y,-0.282487,-0.068426,0.018452,0.038257,0.042466,0.043163,0.043202,0.043161
zp,zp,zp,-0.294187,-0.06421,0.022458,0.039764,0.042974,0.043336,0.043265,0.043185
zp,zp,zm,-0.270787,-0.072642,0.014446,0.036751,0.041958,0.04299,0.04314,0.043137
zp,zm,x,0.309806,0.0617,0.02632,0.035718,0.040573,0.042258,0.042804,0.042989,0.043056
zp,zm,y,0.309806,0.0617,0.02632,0.035718,0.040573,0.042258,0.042804,0.042989,0.043056
zp,zm,zp,0.315656,0.065348,0.030272,0.037219,0.041081,0.042431,0.042867,0.043013,0.043065
zp,zm,zm,0.303956,0.058053,0.022369,0.034217,0.040065,0.042086,0.042742,0.042965,0.043046
zm,x,x,0.01149,0.026901,0.037726,0.043316,0.044023,0.043718,0.04342
zm,x,y,-0.008775,-0.014725,0.014092,0.033959,0.040507,0.042367,0.042879,0.043027,0.043073
zm,x,zp,-0.01755,-0.010308,0.018048,0.035462,0.041015,0.04254,0.042941,0.043051,0.043083
zm,x,zm,0.0,-0.019142,0.010137,0.032455,0.039999,0.042194,0.042816,0.043002,0.043063
zm,y,x,-0.008775,-0.014725,0.014092,0.033959,0.040507,0.042367,0.042879,0.043027,0.043073
zm,y,y,0.050623,-0.02214,0.01417,0.034172,0.040617,0.042411,0.042896,0.043034,0.043076
zm,y,zp,-0.01755,-0.010308,0.018048,0.035462,0.041015,0.04254,0.042941,0.043051,0.043083
zm,y,zm,0.0,-0.019142,0.010137,0.032455,0.039999,0.042194,0.042816,0.043002,0.043063
zm,zp,x,-0.161258,-0.079087,0.010159,0.035224,0.041453,0.042819,0.043078,0.043113,0.04311
zm,zp,y,-0.161258,-0.079087,0.010159,0.035224,0.041453,0.042819,0.043078,0.043113,0.04311
zm,zp,zp,-0.178809,-0.074386,0.014142,0.036731,0.041961,0.042992,0.04314,0.043137
zm,zp,zm,-0.143708,-0.083789,0.006176,0.033718,0.040945,0.042646,0.043015,0.043088,0.043101
zm,zm,x,0.143708,0.049638,0.018025,0.032693,0.039561,0.041915,0.04268,0.042941,0.043036
zm,zm,y,0.143708,0.049638,0.018025,0.032693,0.039561,0.041915,0.04268,0.042941,0.043036
zm,zm,zp,0.143708,0.053771,0.021953,0.034194,0.040069,0.042087,0.042742,0.042965,0.043046
zm,zm,zm,0.143708,0.045506,0.014097,0.031192,0.039054,0.041742,0.042617,0.042917,0.043026
