x,x,x,0.876599,0.754858,0.672716,0.607404,0.550439,0.499287,0.452998,0.411025,0.372946,0.338397,0.307048,0.278604,0.252795,0.229376,0.208127,0.188847,0.171353,0.155479,0.141076,0.128007,0.116148,0.105389,0.095626,0.086767,0.078729,0.071436,0.064818,0.058814,0.053365,0.048422
x,x,y,0.486828,0.598141,0.58918,0.547532,0.500136,0.454595,0.412655,0.374462,0.339778,0.308303,0.279742,0.253827,0.230313,0.208977,0.189618,0.172052,0.156114,0.141652,0.128529,0.116623,0.105819,0.096016,0.087121,0.079051,0.071728,0.065083,0.059054,0.053583,0.048619,0.044115
x,x,zp,0.538641,0.621325,0.598119,0.551433,0.502413,0.456318,0.414132,0.375782,0.340972,0.309385,0.280724,0.254718,0.231121,0.209711,0.190284,0.172656,0.156662,0.142149,0.12898,0.117032,0.10619,0.096353,0.087427,0.079328,0.071979,0.065311,0.059261,0.053771,0.04879,0.04427
x,x,zm,0.435015,0.574957,0.580241,0.54363,0.497859,0.452873,0.411179,0.373142,0.338585,0.30722,0.27876,0.252936,0.229505,0.208244,0.188953,0.171449,0.155566,0.141155,0.128078,0.116213,0.105448,0.095679,0.086816,0.078773,0.071476,0.064854,0.058847,0.053395,0.048449,0.04396
x,y,x,0.598431,0.31656,0.176412,0.127106,0.106831,0.094915,0.085676,0.077648,0.070438,0.06391,0.05799,0.052618,0.047743,0.04332,0.039307,0.035666,0.032362,0.029364,0.026644,0.024176,0.021936,0.019904,0.01806,0.016387,0.014869,0.013492,0.012242,0.011108,0.010079,0.009145
x,y,y,0.314308,0.163504,0.090492,0.065171,0.054794,0.04869,0.043952,0.039834,0.036135,0.032786,0.029749,0.026993,0.024492,0.022224,0.020165,0.018297,0.016602,0.015064,0.013668,0.012402,0.011253,0.010211,0.009265,0.008407,0.007628,0.006921,0.00628,0.005698,0.00517,0.004691
x,y,zp,0.305751,0.157963,0.087829,0.063271,0.05318,0.047249,0.042649,0.038653,0.035064,0.031815,0.028867,0.026193,0.023767,0.021565,0.019567,0.017755,0.01611,0.014617,0.013263,0.012035,0.01092,0.009908,0.00899,0.008157,0.007402,0.006716,0.006094,0.005529,0.005017,0.004552
x,y,zm,0.29268,0.158597,0.088583,0.063834,0.053651,0.047667,0.043027,0.038995,0.035374,0.032096,0.029122,0.026425,0.023977,0.021756,0.01974,0.017911,0.016252,0.014747,0.013381,0.012141,0.011016,0.009996,0.00907,0.00823,0.007467,0.006775,0.006148,0.005578,0.005061,0.004593
x,zp,x,0.778603,0.451723,0.291967,0.232287,0.202887,0.18232,0.165056,0.149691,0.135811,0.123227,0.111812,0.101454,0.092055,0.083527,0.07579,0.068769,0.062398,0.056618,0.051373,0.046614,0.042295,0.038377,0.034822,0.031596,0.028669,0.026013,0.023604,0.021417,0.019433,0.017633
x,zp,y,0.389302,0.225862,0.145983,0.116143,0.101443,0.09116,0.082528,0.074846,0.067905,0.061614,0.055906,0.050727,0.046028,0.041764,0.037895,0.034384,0.031199,0.028309,0.025686,0.023307,0.021148,0.019189,0.017411,0.015798,0.014335,0.013007,0.011802,0.010708,0.009716,0.008816
x,zp,zp,0.402372,0.225965,0.145237,0.115538,0.100938,0.090713,0.082125,0.074481,0.067575,0.061314,0.055634,0.05048,0.045804,0.04156,0.03771,0.034217,0.031047,0.028171,0.025561,0.023193,0.021045,0.019095,0.017326,0.015721,0.014265,0.012943,0.011744,0.010656,0.009669,0.008773
x,zp,zm,0.376231,0.225759,0.14673,0.116748,0.101949,0.091607,0.08293,0.07521,0.068236,0.061914,0.056178,0.050974,0.046252,0.041967,0.038079,0.034552,0.031351,0.028447,0.025811,0.02342,0.021251,0.019282,0.017496,0.015875,0.014404,0.01307,0.011859,0.010761,0.009764,0.008859
x,zm,x,0.418258,0.181397,0.060857,0.021925,0.010776,0.00751,0.006296,0.005605,0.005066,0.004593,0.004168,0.003782,0.003431,0.003114,0.002825,0.002563,0.002326,0.00211,0.001915,0.001738,0.001577,0.001431,0.001298,0.001178,0.001069,0.00097,0.00088,0.000798,0.000724,0.000657
