x,x,x,0.034396,-0.047444,-0.060696,-0.056688,-0.049863,-0.043262,-0.037413,-0.032329,-0.027931,-0.02413,-0.020846,-0.018009,-0.015559,-0.013441,-0.011612,-0.010032,-0.008666,-0.007487,-0.006468,-0.005588,-0.004827,-0.00417,-0.003603,-0.003113,-0.002689,-0.002323,-0.002007,-0.001734,-0.001498,-0.001294
x,x,y,-0.01198,-0.010571,-0.032591,-0.041117,-0.040957,-0.037552,-0.033319,-0.029148,-0.025335,-0.021953,-0.018994,-0.016421,-0.014192,-0.012263,-0.010595,-0.009153,-0.007908,-0.006832,-0.005902,-0.005099,-0.004405,-0.003805,-0.003288,-0.00284,-0.002454,-0.00212,-0.001831,-0.001582,-0.001367,-0.001181
x,x,zp,0.020256,-0.013946,-0.03718,-0.043422,-0.041991,-0.038044,-0.033584,-0.029314,-0.025452,-0.022043,-0.019067,-0.016482,-0.014244,-0.012307,-0.010633,-0.009186,-0.007936,-0.006856,-0.005923,-0.005117,-0.004421,-0.003819,-0.003299,-0.00285,-0.002463,-0.002127,-0.001838,-0.001588,-0.001372,-0.001185
x,x,zm,-0.044216,-0.007197,-0.028002,-0.038812,-0.039924,-0.037061,-0.033053,-0.028982,-0.025218,-0.021863,-0.01892,-0.01636,-0.014139,-0.012218,-0.010556,-0.00912,-0.007879,-0.006807,-0.005881,-0.00508,-0.004389,-0.003792,-0.003276,-0.00283,-0.002445,-0.002112,-0.001825,-0.001576,-0.001362,-0.001176
x,y,x,0.079295,-0.008562,-0.01497,-0.01174,-0.009487,-0.008044,-0.006934,-0.005997,-0.005185,-0.004482,-0.003873,-0.003346,-0.002891,-0.002498,-0.002158,-0.001864,-0.00161,-0.001391,-0.001202,-0.001038,-0.000897,-0.000775,-0.000669,-0.000578,-0.0005,-0.000432,-0.000373,-0.000322,-0.000278,-0.00024
x,y,y,0.032035,0.025535,0.012328,0.003727,-0.000512,-0.002236,-0.002747,-0.002733,-0.002517,-0.002242,-0.001966,-0.001711,-0.001484,-0.001284,-0.00111,-0.00096,-0.000829,-0.000717,-0.000619,-0.000535,-0.000462,-0.000399,-0.000345,-0.000298,-0.000257,-0.000222,-0.000192,-0.000166,-0.000143,-0.000124
x,y,zp,-0.011106,0.015491,0.010583,0.003524,-0.000454,-0.002144,-0.002659,-0.002656,-0.00245
x,y,zm,0.0,0.018975,0.011254,0.003617,-0.000464,-0.002169,-0.002684,-0.002678,-0.00247,-0.002201,-0.001931,-0.001681,-0.001457,-0.001261,-0.001091,-0.000943,-0.000815,-0.000704,-0.000608,-0.000525,-0.000454,-0.000392,-0.000339,-0.000293,-0.000253,-0.000218,-0.000189,-0.000163,-0.000141,-0.000122
x,zp,x,0.390879,0.073796,-0.002714,-0.015881,-0.016519,-0.014897,-0.013023,-0.011291,-0.009766,-0.00844,-0.007293,-0.006301,-0.005443,-0.004703,-0.004063,-0.00351,-0.003032,-0.00262,-0.002263,-0.001955,-0.001689,-0.001459,-0.001261,-0.001089,-0.000941,-0.000813,-0.000702,-0.000607,-0.000524,-0.000453
x,zp,y,0.312123,0.096579,0.025548,0.003837,-0.003171,-0.005272,-0.005593,-0.005268,-0.004736,-0.004171,-0.003637,-0.003157,-0.002733,-0.002364,-0.002044,-0.001766,-0.001526,-0.001318,-0.001139,-0.000984,-0.00085,-0.000734,-0.000634,-0.000548,-0.000473,-0.000409,-0.000353,-0.000305,-0.000264,-0.000228
x,zp,zp,0.351426,0.095227,0.024855,0.003718,-0.003166,-0.005246,-0.005567,-0.005244,-0.004716,-0.004153,-0.003622,-0.003143,-0.002722,-0.002354,-0.002035,-0.001759,-0.001519,-0.001313,-0.001134,-0.00098,-0.000846,-0.000731,-0.000632,-0.000546,-0.000472,-0.000407,-0.000352,-0.000304,-0.000263,-0.000227
x,zp,zm,0.27282,0.097932,0.026241,0.003957,-0.003177,-0.005298,-0.005619,-0.005291,-0.004757,-0.004188,-0.003652,-0.00317,-0.002745,-0.002374,-0.002052,-0.001773,-0.001532,-0.001324,-0.001144,-0.000988,-0.000854,-0.000737,-0.000637,-0.00055,-0.000475,-0.000411,-0.000355,-0.000307,-0.000265,-0.000229
