x,y,x,0.392568,0.136887,0.038465,0.010108,0.002586,0.000654,0.000164,4.1e-05,1e-05,3e-06,1e-06,0.0,0.0
y,x,x,0.065565,0.002705,-0.002126,-0.000938,-0.000288,-7.9e-05,-2.1e-05,-5e-06,-1e-06,-0.0,-0.0
y,x,y,0.054127,0.002217,-0.002144,-0.000938,-0.000288,-7.9e-05,-2.1e-05,-5e-06,-1e-06,-0.0,-0.0
y,x,zp,0.054127,0.002193,-0.002145,-0.000938,-0.000288,-7.9e-05,-2.1e-05,-5e-06,-1e-06,-0.0,-0.0
y,x,zm,0.054127,0.00224,-0.002143,-0.000938,-0.000288,-7.9e-05,-2.1e-05,-5e-06,-1e-06,-0.0,-0.0
y,y,x,0.404006,0.137376,0.038483,0.010109,0.002586,0.000654,0.000164,4.1e-05,1e-05,3e-06,1e-06,0.0,0.0
y,zp,x,-0.03125,-0.015293,-0.004393,-0.001137,-0.000287,-7.2e-05,-1.8e-05,-4e-06,-1e-06,-0.0,-0.0
y,zm,x,0.054127,0.01627,0.004429,0.001138,0.000287,7.2e-05,1.8e-05,4e-06,1e-06,0.0,0.0
zp,y,x,0.435256,0.138376,0.038515,0.01011,0.002586,0.000654,0.000164,4.1e-05,1e-05,3e-06,1e-06,0.0,0.0
zm,y,x,0.34988,0.135398,0.038416,0.010107,0.002586,0.000654,0.000164,4.1e-05,1e-05,3e-06,1e-06,0.0,0.0
