x,x,x,0.03713,-0.037963,-0.0506,-0.047782,-0.042486,-0.037305,-0.032668,-0.028591,-0.025019,-0.021893,-0.019158,-0.016764,-0.01467,-0.012837,-0.011233,-0.009829,-0.008601,-0.007527,-0.006586,-0.005763,-0.005043,-0.004413,-0.003862,-0.003379,-0.002957,-0.002587,-0.002264,-0.001981,-0.001734,-0.001517
x,x,y,-0.008494,-0.006702,-0.026859,-0.035028,-0.035454,-0.032928
x,x,zp,0.021801,-0.008812,-0.030369,-0.036776,-0.036224,-0.033286,-0.029766,-0.026311,-0.023135,-0.020292,-0.017777,-0.015565,-0.013624,-0.011923,-0.010434,-0.009131,-0.00799,-0.006992,-0.006118,-0.005354,-0.004685,-0.0041,-0.003587,-0.003139,-0.002747,-0.002404,-0.002103,-0.001841,-0.001611,-0.001409
x,x,zm,-0.03879,-0.004592,-0.02335,-0.03328,-0.034684,-0.032569,-0.029386,-0.026077,-0.02297,-0.020165,-0.017673,-0.015477,-0.013548,-0.011858,-0.010377,-0.009081,-0.007946,-0.006954,-0.006085,-0.005325,-0.004659,-0.004077,-0.003568,-0.003122,-0.002732,-0.002391,-0.002092,-0.001831,-0.001602,-0.001402
x,y,x,0.073806,-0.008259,-0.013194,-0.009568,-0.00737,-0.006186,-0.005381,-0.004722,-0.004147,-0.003638,-0.003188,-0.002792,-0.002444,-0.002139,-0.001872,-0.001638,-0.001434,-0.001254,-0.001098,-0.000961,-0.000841,-0.000736,-0.000644,-0.000563,-0.000493,-0.000431,-0.000377,-0.00033,-0.000289,-0.000253
x,y,y,0.032016,0.022061,0.010124,0.003124,-0.000299,-0.001751,-0.002234,-0.002276,-0.002137,-0.001935,-0.001722,-0.001519,-0.001335,-0.001171,-0.001025,-0.000898,-0.000786,-0.000688,-0.000602,-0.000527,-0.000461,-0.000403,-0.000353,-0.000309,-0.00027,-0.000236,-0.000207,-0.000181,-0.000158,-0.000139
x,y,zp,-0.008351,0.012475,0.008487,0.002932,-0.000259,-0.001681,-0.002167,-0.002217,-0.002085,-0.001889,-0.001682,-0.001484,-0.001304,-0.001144,-0.001002,-0.000877,-0.000768,-0.000672,-0.000588,-0.000515,-0.00045,-0.000394,-0.000345,-0.000302,-0.000264,-0.000231,-0.000202,-0.000177,-0.000155,-0.000135
x,y,zm,-0.0,0.01509,0.008983,0.003,-0.000263,-0.001697,-0.002182,-0.002231,-0.002097,-0.001899,-0.001691,-0.001492,-0.001311,-0.00115,-0.001007,-0.000882,-0.000772,-0.000676,-0.000591,-0.000517,-0.000453,-0.000396,-0.000347,-0.000303,-0.000265,-0.000232,-0.000203,-0.000178,-0.000156,-0.000136
x,zp,x,0.365806,0.066008,-0.002127,-0.012377,-0.012557,-0.011308,-0.009985,-0.008776,-0.007699,-0.006746,-0.005908,-0.005172,-0.004526,-0.003961,-0.003466,-0.003033,-0.002654,-0.002323,-0.002033,-0.001779,-0.001556,-0.001362,-0.001192,-0.001043,-0.000913,-0.000799,-0.000699,-0.000611,-0.000535,-0.000468
x,zp,y,0.293424,0.085261,0.021321,0.003277,-0.002358,-0.004116,-0.00447,-0.00429,-0.003921,-0.003504,-0.003099,-0.002726,-0.002391,-0.002095,-0.001835,-0.001606,-0.001406,-0.00123,-0.001076,-0.000942,-0.000824,-0.000721,-0.000631,-0.000552,-0.000483,-0.000423,-0.00037,-0.000324,-0.000283,-0.000248
x,zp,zp,0.336107,0.084951,0.020848,0.003192,-0.002357,-0.0041,-0.004454,-0.004276,-0.003908,-0.003493,-0.003089,-0.002717,-0.002384,-0.002089,-0.001829,-0.001601,-0.001401,-0.001226,-0.001073,-0.000939,-0.000822,-0.000719,-0.000629,-0.000551,-0.000482,-0.000422,-0.000369,-0.000323,-0.000282,-0.000247
x,zp,zm,0.25074,0.085571,0.021794,0.003363,-0.00236,-0.004131,-0.004486,-0.004305,-0.003934,-0.003515,-0.003108,-0.002734,-0.002399,-0.002102,-0.00184,-0.001611,-0.00141,-0.001234,-0.00108,-0.000945,-0.000827,-0.000724,-0.000633,-0.000554,-0.000485,-0.000424,-0.000371,-0.000325,-0.000284,-0.000249
