x,x,x,-0.23187,-0.223389,-0.16827,-0.136673,-0.122073,-0.115694,-0.112942,-0.111757,-0.111246,-0.111025
x,x,y,-0.142518,-0.153166,-0.134087,-0.121888,-0.115832,-0.113049,-0.111813,-0.111272,-0.111037
x,x,zp,-0.15514,-0.163418,-0.138448,-0.123603,-0.116508,-0.113323,-0.111927,-0.11132,-0.111058
x,x,zm,-0.129895,-0.142913,-0.129725,-0.120173,-0.115156,-0.112775,-0.111698,-0.111223,-0.111016
x,y,x,-0.063799,0.01315,-0.068246,-0.098973,-0.107672,-0.109968,-0.110586,-0.110765
x,y,y,0.098809,0.02271,-0.068222,-0.099308,-0.107844,-0.110045,-0.110619,-0.11078
x,y,zp,0.085292,0.012911,-0.071972,-0.100653,-0.108346,-0.110242,-0.1107,-0.110814
x,y,zm,0.073591,0.032104,-0.063337,-0.097227,-0.106995,-0.109693,-0.110472,-0.110717,-0.110803
x,zp,x,0.063529,-0.013066,-0.112213,-0.126507,-0.121533,-0.116389,-0.113453,-0.112024,-0.111371,-0.111082
x,zp,y,0.223506,0.030918,-0.075351,-0.104001,-0.110056,-0.111015,-0.111037,-0.11096
x,zp,zp,0.238131,0.021985,-0.07962,-0.105711,-0.110732,-0.111289,-0.111152,-0.111008
x,zp,zm,0.208881,0.03985,-0.071082,-0.102291,-0.109381,-0.11074,-0.110923,-0.110911
x,zm,x,-0.191127,0.039366,-0.024278,-0.07144,-0.093811,-0.103546,-0.107718,-0.109507,-0.110275,-0.110606
x,zm,y,-0.064623,0.014097,-0.059959,-0.093878,-0.105284,-0.108921,-0.110134,-0.110571,-0.11074
x,zm,zp,-0.067548,0.003837,-0.064325,-0.095595,-0.10596,-0.109195,-0.110249,-0.110619,-0.11076
x,zm,zm,-0.061698,0.024357,-0.055592,-0.092162,-0.104608,-0.108647,-0.11002,-0.110522,-0.110719
y,x,x,0.13333,-0.038358,-0.101247,-0.113691,-0.11391,-0.112613,-0.111715
y,x,y,0.07964,0.022498,-0.067655,-0.09894,-0.10767,-0.109968,-0.110586,-0.110765
y,x,zp,0.085292,0.012911,-0.071972,-0.100653,-0.108346,-0.110242,-0.1107,-0.110814
y,x,zm,0.073591,0.032104,-0.063337,-0.097227,-0.106995,-0.109693,-0.110472,-0.110717,-0.110803
y,y,x,0.100768,0.022494,-0.069334,-0.099739,-0.107965,-0.110075,-0.110626,-0.110781
y,y,y,0.120334,0.022687,-0.069901,-0.100107,-0.108139,-0.110152,-0.11066,-0.110796
y,y,zp,0.107914,0.012878,-0.073652,-0.101453,-0.108641,-0.110349,-0.110741,-0.11083
y,y,zm,0.093622,0.03211,-0.065016,-0.098026,-0.107289,-0.1098,-0.110512,-0.110733
y,zp,x,0.223506,0.030918,-0.075351,-0.104001,-0.110056,-0.111015,-0.111037,-0.11096
y,zp,y,0.220944,0.031338,-0.075361,-0.104016,-0.110064,-0.111018,-0.111039,-0.11096
y,zp,zp,0.238131,0.021985,-0.07962,-0.105711,-0.110732,-0.111289,-0.111152,-0.111008
y,zp,zm,0.208881,0.03985,-0.071082,-0.102291,-0.109381,-0.11074,-0.110923,-0.110911
y,zm,x,-0.064623,0.014097,-0.059959,-0.093878,-0.105284,-0.108921,-0.110134,-0.110571,-0.11074
y,zm,y,-0.061665,0.013658,-0.059948,-0.093863,-0.105277,-0.108918,-0.110133,-0.11057,-0.110739
